time_ms,v_out_V,i_L_A,i_ref_A,duty_pct,R_load_ohm
53.3950,4.8321,1.4623,1.4604,40.26,3.33
53.4000,4.8322,1.4624,1.4604,40.28,3.33
53.4050,4.8324,1.4624,1.4604,40.28,3.33
53.4100,4.8325,1.4625,1.4604,40.28,3.33
53.4150,4.8326,1.4625,1.4604,40.28,3.33
53.4200,4.8327,1.4625,1.4604,40.28,3.33
53.4250,4.8328,1.4626,1.4604,40.28,3.33
53.4300,4.8330,1.4626,1.4604,40.28,3.33
53.4350,4.8331,1.4626,1.4604,40.28,3.33
53.4400,4.8332,1.4626,1.4604,40.28,3.33
53.4450,4.8333,1.4626,1.4604,40.28,3.33
53.4500,4.8334,1.4626,1.4604,40.28,3.33
53.4550,4.8335,1.4626,1.4604,40.28,3.33
53.4600,4.8337,1.4626,1.4604,40.28,3.33
53.4650,4.8338,1.4626,1.4604,40.28,3.33
53.4700,4.8339,1.4625,1.4604,40.28,3.33
53.4750,4.8340,1.4625,1.4604,40.28,3.33
53.4800,4.8341,1.4625,1.4604,40.28,3.33
53.4850,4.8342,1.4624,1.4604,40.28,3.33
53.4900,4.8344,1.4624,1.4604,40.28,3.33
53.4950,4.8345,1.4623,1.4604,40.28,3.33
53.5000,4.8346,1.4624,1.4604,40.30,3.33
53.5050,4.8347,1.4624,1.4604,40.30,3.33
53.5100,4.8348,1.4625,1.4604,40.30,3.33
53.5150,4.8349,1.4625,1.4604,40.30,3.33
53.5200,4.8350,1.4625,1.4604,40.30,3.33
53.5250,4.8351,1.4625,1.4604,40.30,3.33
53.5300,4.8353,1.4626,1.4604,40.30,3.33
53.5350,4.8354,1.4626,1.4604,40.30,3.33
53.5400,4.8355,1.4626,1.4604,40.30,3.33
53.5450,4.8356,1.4626,1.4604,40.30,3.33
53.5500,4.8357,1.4626,1.4604,40.30,3.33
53.5550,4.8358,1.4626,1.4604,40.30,3.33
53.5600,4.8359,1.4626,1.4604,40.30,3.33
53.5650,4.8360,1.4626,1.4604,40.30,3.33
53.5700,4.8361,1.4625,1.4604,40.30,3.33
53.5750,4.8363,1.4625,1.4604,40.30,3.33
53.5800,4.8364,1.4625,1.4604,40.30,3.33
53.5850,4.8365,1.4624,1.4604,40.30,3.33
53.5900,4.8366,1.4624,1.4604,40.30,3.33
53.5950,4.8367,1.4623,1.4604,40.30,3.33
53.6000,4.8368,1.4624,1.4604,40.31,3.33
53.6050,4.8369,1.4624,1.4604,40.31,3.33
53.6100,4.8370,1.4625,1.4604,40.31,3.33
53.6150,4.8371,1.4625,1.4604,40.31,3.33
53.6200,4.8372,1.4625,1.4604,40.31,3.33
53.6250,4.8373,1.4626,1.4604,40.31,3.33
53.6300,4.8374,1.4626,1.4604,40.31,3.33
53.6350,4.8375,1.4626,1.4604,40.31,3.33
53.6400,4.8376,1.4626,1.4604,40.31,3.33
53.6450,4.8377,1.4626,1.4604,40.31,3.33
53.6500,4.8378,1.4626,1.4604,40.31,3.33
53.6550,4.8379,1.4626,1.4604,40.31,3.33
53.6600,4.8380,1.4626,1.4604,40.31,3.33
53.6650,4.8382,1.4626,1.4604,40.31,3.33
53.6700,4.8383,1.4625,1.4604,40.31,3.33
53.6750,4.8384,1.4625,1.4604,40.31,3.33
53.6800,4.8385,1.4625,1.4604,40.31,3.33
53.6850,4.8386,1.4624,1.4604,40.31,3.33
53.6900,4.8387,1.4624,1.4604,40.31,3.33
53.6950,4.8388,1.4623,1.4604,40.31,3.33
53.7000,4.8389,1.4624,1.4604,40.33,3.33
53.7050,4.8390,1.4624,1.4604,40.33,3.33
53.7100,4.8391,1.4625,1.4604,40.33,3.33
53.7150,4.8392,1.4625,1.4604,40.33,3.33
53.7200,4.8393,1.4625,1.4604,40.33,3.33
53.7250,4.8394,1.4625,1.4604,40.33,3.33
53.7300,4.8395,1.4626,1.4604,40.33,3.33
53.7350,4.8395,1.4626,1.4604,40.33,3.33
53.7400,4.8396,1.4626,1.4604,40.33,3.33
53.7450,4.8397,1.4626,1.4604,40.33,3.33
53.7500,4.8398,1.4626,1.4604,40.33,3.33
53.7550,4.8399,1.4626,1.4604,40.33,3.33
53.7600,4.8400,1.4626,1.4604,40.33,3.33
53.7650,4.8401,1.4626,1.4604,40.33,3.33
53.7700,4.8402,1.4625,1.4604,40.33,3.33
53.7750,4.8403,1.4625,1.4604,40.33,3.33
53.7800,4.8404,1.4625,1.4604,40.33,3.33
53.7850,4.8405,1.4624,1.4604,40.33,3.33
53.7900,4.8406,1.4624,1.4604,40.33,3.33
53.7950,4.8407,1.4623,1.4604,40.33,3.33
53.8000,4.8408,1.4624,1.4604,40.35,3.33
53.8050,4.8409,1.4624,1.4604,40.35,3.33
53.8100,4.8410,1.4625,1.4604,40.35,3.33
53.8150,4.8411,1.4625,1.4604,40.35,3.33
53.8200,4.8412,1.4625,1.4604,40.35,3.33
53.8250,4.8413,1.4625,1.4604,40.35,3.33
53.8300,4.8414,1.4626,1.4604,40.35,3.33
53.8350,4.8414,1.4626,1.4604,40.35,3.33
53.8400,4.8415,1.4626,1.4604,40.35,3.33
53.8450,4.8416,1.4626,1.4604,40.35,3.33
53.8500,4.8417,1.4626,1.4604,40.35,3.33
53.8550,4.8418,1.4626,1.4604,40.35,3.33
53.8600,4.8419,1.4626,1.4604,40.35,3.33
53.8650,4.8420,1.4625,1.4604,40.35,3.33
53.8700,4.8421,1.4625,1.4604,40.35,3.33
53.8750,4.8422,1.4625,1.4604,40.35,3.33
53.8800,4.8423,1.4625,1.4604,40.35,3.33
53.8850,4.8424,1.4624,1.4604,40.35,3.33
53.8900,4.8424,1.4624,1.4604,40.35,3.33
53.8950,4.8425,1.4624,1.4604,40.35,3.33
53.9000,4.8426,1.4627,1.4658,40.42,3.33
53.9050,4.8427,1.4631,1.4658,40.42,3.33
53.9100,4.8428,1.4635,1.4658,40.42,3.33
53.9150,4.8429,1.4639,1.4658,40.42,3.33
53.9200,4.8430,1.4642,1.4658,40.42,3.33
53.9250,4.8431,1.4646,1.4658,40.42,3.33
53.9300,4.8432,1.4650,1.4658,40.42,3.33
53.9350,4.8433,1.4653,1.4658,40.42,3.33
53.9400,4.8434,1.4657,1.4658,40.42,3.33
53.9450,4.8436,1.4660,1.4658,40.42,3.33
53.9500,4.8437,1.4664,1.4658,40.42,3.33
53.9550,4.8438,1.4667,1.4658,40.42,3.33
53.9600,4.8439,1.4670,1.4658,40.42,3.33
53.9650,4.8441,1.4673,1.4658,40.42,3.33
53.9700,4.8442,1.4676,1.4658,40.42,3.33
53.9750,4.8443,1.4679,1.4658,40.42,3.33
53.9800,4.8445,1.4682,1.4658,40.42,3.33
53.9850,4.8446,1.4685,1.4658,40.42,3.33
53.9900,4.8448,1.4688,1.4658,40.42,3.33
53.9950,4.8449,1.4691,1.4658,40.42,3.33
54.0000,4.8451,1.4690,1.4658,40.37,3.33
54.0050,4.8452,1.4690,1.4658,40.37,3.33
54.0100,4.8454,1.4689,1.4658,40.37,3.33
54.0150,4.8455,1.4689,1.4658,40.37,3.33
54.0200,4.8457,1.4688,1.4658,40.37,3.33
54.0250,4.8458,1.4687,1.4658,40.37,3.33
54.0300,4.8460,1.4687,1.4658,40.37,3.33
54.0350,4.8461,1.4686,1.4658,40.37,3.33
54.0400,4.8462,1.4685,1.4658,40.37,3.33
54.0450,4.8464,1.4684,1.4658,40.37,3.33
54.0500,4.8465,1.4682,1.4658,40.37,3.33
54.0550,4.8466,1.4681,1.4658,40.37,3.33
54.0600,4.8468,1.4680,1.4658,40.37,3.33
54.0650,4.8469,1.4679,1.4658,40.37,3.33
54.0700,4.8470,1.4677,1.4658,40.37,3.33
54.0750,4.8472,1.4676,1.4658,40.37,3.33
54.0800,4.8473,1.4674,1.4658,40.37,3.33
54.0850,4.8474,1.4673,1.4658,40.37,3.33
54.0900,4.8476,1.4671,1.4658,40.37,3.33
54.0950,4.8477,1.4669,1.4658,40.37,3.33
54.1000,4.8478,1.4670,1.4658,40.41,3.33
54.1050,4.8479,1.4671,1.4658,40.41,3.33
54.1100,4.8480,1.4672,1.4658,40.41,3.33
54.1150,4.8482,1.4673,1.4658,40.41,3.33
54.1200,4.8483,1.4673,1.4658,40.41,3.33
54.1250,4.8484,1.4674,1.4658,40.41,3.33
54.1300,4.8485,1.4675,1.4658,40.41,3.33
54.1350,4.8486,1.4675,1.4658,40.41,3.33
54.1400,4.8488,1.4676,1.4658,40.41,3.33
54.1450,4.8489,1.4676,1.4658,40.41,3.33
54.1500,4.8490,1.4676,1.4658,40.41,3.33
54.1550,4.8491,1.4677,1.4658,40.41,3.33
54.1600,4.8493,1.4677,1.4658,40.41,3.33
54.1650,4.8494,1.4677,1.4658,40.41,3.33
54.1700,4.8495,1.4677,1.4658,40.41,3.33
54.1750,4.8496,1.4677,1.4658,40.41,3.33
54.1800,4.8497,1.4677,1.4658,40.41,3.33
54.1850,4.8499,1.4677,1.4658,40.41,3.33
54.1900,4.8500,1.4677,1.4658,40.41,3.33
54.1950,4.8501,1.4677,1.4658,40.41,3.33
54.2000,4.8502,1.4677,1.4658,40.43,3.33
54.2050,4.8503,1.4678,1.4658,40.43,3.33
54.2100,4.8505,1.4678,1.4658,40.43,3.33
54.2150,4.8506,1.4678,1.4658,40.43,3.33
54.2200,4.8507,1.4678,1.4658,40.43,3.33
54.2250,4.8508,1.4679,1.4658,40.43,3.33
54.2300,4.8509,1.4679,1.4658,40.43,3.33
54.2350,4.8510,1.4679,1.4658,40.43,3.33
54.2400,4.8512,1.4679,1.4658,40.43,3.33
54.2450,4.8513,1.4679,1.4658,40.43,3.33
54.2500,4.8514,1.4678,1.4658,40.43,3.33
54.2550,4.8515,1.4678,1.4658,40.43,3.33
54.2600,4.8516,1.4678,1.4658,40.43,3.33
54.2650,4.8517,1.4678,1.4658,40.43,3.33
54.2700,4.8519,1.4677,1.4658,40.43,3.33
54.2750,4.8520,1.4677,1.4658,40.43,3.33
54.2800,4.8521,1.4676,1.4658,40.43,3.33
54.2850,4.8522,1.4676,1.4658,40.43,3.33
54.2900,4.8523,1.4675,1.4658,40.43,3.33
54.2950,4.8524,1.4675,1.4658,40.43,3.33
54.3000,4.8525,1.4675,1.4658,40.45,3.33
54.3050,4.8526,1.4676,1.4658,40.45,3.33
54.3100,4.8528,1.4676,1.4658,40.45,3.33
54.3150,4.8529,1.4677,1.4658,40.45,3.33
54.3200,4.8530,1.4677,1.4658,40.45,3.33
54.3250,4.8531,1.4677,1.4658,40.45,3.33
54.3300,4.8532,1.4677,1.4658,40.45,3.33
54.3350,4.8533,1.4678,1.4658,40.45,3.33
54.3400,4.8534,1.4678,1.4658,40.45,3.33
54.3450,4.8535,1.4678,1.4658,40.45,3.33
54.3500,4.8536,1.4678,1.4658,40.45,3.33
54.3550,4.8537,1.4678,1.4658,40.45,3.33
54.3600,4.8538,1.4678,1.4658,40.45,3.33
54.3650,4.8540,1.4678,1.4658,40.45,3.33
54.3700,4.8541,1.4677,1.4658,40.45,3.33
54.3750,4.8542,1.4677,1.4658,40.45,3.33
54.3800,4.8543,1.4677,1.4658,40.45,3.33
54.3850,4.8544,1.4676,1.4658,40.45,3.33
54.3900,4.8545,1.4676,1.4658,40.45,3.33
54.3950,4.8546,1.4676,1.4658,40.45,3.33
54.4000,4.8547,1.4676,1.4658,40.46,3.33
54.4050,4.8548,1.4676,1.4658,40.46,3.33
54.4100,4.8549,1.4677,1.4658,40.46,3.33
54.4150,4.8550,1.4677,1.4658,40.46,3.33
54.4200,4.8551,1.4677,1.4658,40.46,3.33
54.4250,4.8552,1.4678,1.4658,40.46,3.33
54.4300,4.8553,1.4678,1.4658,40.46,3.33
54.4350,4.8554,1.4678,1.4658,40.46,3.33
54.4400,4.8555,1.4678,1.4658,40.46,3.33
54.4450,4.8556,1.4678,1.4658,40.46,3.33
54.4500,4.8557,1.4678,1.4658,40.46,3.33
54.4550,4.8558,1.4678,1.4658,40.46,3.33
54.4600,4.8559,1.4678,1.4658,40.46,3.33
54.4650,4.8560,1.4678,1.4658,40.46,3.33
54.4700,4.8561,1.4677,1.4658,40.46,3.33
54.4750,4.8562,1.4677,1.4658,40.46,3.33
54.4800,4.8563,1.4677,1.4658,40.46,3.33
54.4850,4.8564,1.4676,1.4658,40.46,3.33
54.4900,4.8565,1.4676,1.4658,40.46,3.33
54.4950,4.8566,1.4675,1.4658,40.46,3.33
54.5000,4.8567,1.4676,1.4658,40.48,3.33
54.5050,4.8568,1.4676,1.4658,40.48,3.33
54.5100,4.8569,1.4677,1.4658,40.48,3.33
54.5150,4.8570,1.4677,1.4658,40.48,3.33
54.5200,4.8571,1.4677,1.4658,40.48,3.33
54.5250,4.8572,1.4678,1.4658,40.48,3.33
54.5300,4.8573,1.4678,1.4658,40.48,3.33
54.5350,4.8574,1.4678,1.4658,40.48,3.33
54.5400,4.8575,1.4678,1.4658,40.48,3.33
54.5450,4.8576,1.4678,1.4658,40.48,3.33
54.5500,4.8577,1.4678,1.4658,40.48,3.33
54.5550,4.8578,1.4678,1.4658,40.48,3.33
54.5600,4.8579,1.4678,1.4658,40.48,3.33
54.5650,4.8580,1.4678,1.4658,40.48,3.33
54.5700,4.8581,1.4677,1.4658,40.48,3.33
54.5750,4.8582,1.4677,1.4658,40.48,3.33
54.5800,4.8583,1.4677,1.4658,40.48,3.33
54.5850,4.8584,1.4676,1.4658,40.48,3.33
54.5900,4.8585,1.4676,1.4658,40.48,3.33
54.5950,4.8585,1.4676,1.4658,40.48,3.33
54.6000,4.8586,1.4676,1.4658,40.50,3.33
54.6050,4.8587,1.4676,1.4658,40.50,3.33
54.6100,4.8588,1.4677,1.4658,40.50,3.33
54.6150,4.8589,1.4677,1.4658,40.50,3.33
54.6200,4.8590,1.4677,1.4658,40.50,3.33
54.6250,4.8591,1.4678,1.4658,40.50,3.33
54.6300,4.8592,1.4678,1.4658,40.50,3.33
54.6350,4.8593,1.4678,1.4658,40.50,3.33
54.6400,4.8594,1.4678,1.4658,40.50,3.33
54.6450,4.8595,1.4678,1.4658,40.50,3.33
54.6500,4.8595,1.4678,1.4658,40.50,3.33
54.6550,4.8596,1.4678,1.4658,40.50,3.33
54.6600,4.8597,1.4678,1.4658,40.50,3.33
54.6650,4.8598,1.4678,1.4658,40.50,3.33
54.6700,4.8599,1.4677,1.4658,40.50,3.33
54.6750,4.8600,1.4677,1.4658,40.50,3.33
54.6800,4.8601,1.4677,1.4658,40.50,3.33
54.6850,4.8602,1.4676,1.4658,40.50,3.33
54.6900,4.8603,1.4676,1.4658,40.50,3.33
54.6950,4.8603,1.4676,1.4658,40.50,3.33
54.7000,4.8604,1.4676,1.4658,40.51,3.33
54.7050,4.8605,1.4676,1.4658,40.51,3.33
54.7100,4.8606,1.4677,1.4658,40.51,3.33
54.7150,4.8607,1.4677,1.4658,40.51,3.33
54.7200,4.8608,1.4677,1.4658,40.51,3.33
54.7250,4.8609,1.4677,1.4658,40.51,3.33
54.7300,4.8609,1.4678,1.4658,40.51,3.33
54.7350,4.8610,1.4678,1.4658,40.51,3.33
54.7400,4.8611,1.4678,1.4658,40.51,3.33
54.7450,4.8612,1.4678,1.4658,40.51,3.33
54.7500,4.8613,1.4678,1.4658,40.51,3.33
54.7550,4.8614,1.4678,1.4658,40.51,3.33
54.7600,4.8614,1.4678,1.4658,40.51,3.33
54.7650,4.8615,1.4677,1.4658,40.51,3.33
54.7700,4.8616,1.4677,1.4658,40.51,3.33
54.7750,4.8617,1.4677,1.4658,40.51,3.33
54.7800,4.8618,1.4677,1.4658,40.51,3.33
54.7850,4.8619,1.4676,1.4658,40.51,3.33
54.7900,4.8619,1.4676,1.4658,40.51,3.33
54.7950,4.8620,1.4676,1.4658,40.51,3.33
54.8000,4.8621,1.4676,1.4658,40.52,3.33
54.8050,4.8622,1.4676,1.4658,40.52,3.33
54.8100,4.8623,1.4677,1.4658,40.52,3.33
54.8150,4.8623,1.4677,1.4658,40.52,3.33
54.8200,4.8624,1.4677,1.4658,40.52,3.33
54.8250,4.8625,1.4677,1.4658,40.52,3.33
54.8300,4.8626,1.4678,1.4658,40.52,3.33
54.8350,4.8627,1.4678,1.4658,40.52,3.33
54.8400,4.8627,1.4678,1.4658,40.52,3.33
54.8450,4.8628,1.4678,1.4658,40.52,3.33
54.8500,4.8629,1.4678,1.4658,40.52,3.33
54.8550,4.8630,1.4678,1.4658,40.52,3.33
54.8600,4.8631,1.4678,1.4658,40.52,3.33
54.8650,4.8631,1.4677,1.4658,40.52,3.33
54.8700,4.8632,1.4677,1.4658,40.52,3.33
54.8750,4.8633,1.4677,1.4658,40.52,3.33
54.8800,4.8634,1.4677,1.4658,40.52,3.33
54.8850,4.8634,1.4676,1.4658,40.52,3.33
54.8900,4.8635,1.4676,1.4658,40.52,3.33
54.8950,4.8636,1.4676,1.4658,40.52,3.33
54.9000,4.8637,1.4679,1.4705,40.59,3.33
54.9050,4.8638,1.4682,1.4705,40.59,3.33
54.9100,4.8638,1.4686,1.4705,40.59,3.33
54.9150,4.8639,1.4689,1.4705,40.59,3.33
54.9200,4.8640,1.4692,1.4705,40.59,3.33
54.9250,4.8641,1.4695,1.4705,40.59,3.33
54.9300,4.8642,1.4699,1.4705,40.59,3.33
54.9350,4.8643,1.4702,1.4705,40.59,3.33
54.9400,4.8644,1.4705,1.4705,40.59,3.33
54.9450,4.8645,1.4708,1.4705,40.59,3.33
54.9500,4.8646,1.4710,1.4705,40.59,3.33
54.9550,4.8647,1.4713,1.4705,40.59,3.33
54.9600,4.8648,1.4716,1.4705,40.59,3.33
54.9650,4.8649,1.4719,1.4705,40.59,3.33
54.9700,4.8650,1.4722,1.4705,40.59,3.33
54.9750,4.8652,1.4724,1.4705,40.59,3.33
54.9800,4.8653,1.4727,1.4705,40.59,3.33
54.9850,4.8654,1.4729,1.4705,40.59,3.33
54.9900,4.8655,1.4732,1.4705,40.59,3.33
54.9950,4.8657,1.4734,1.4705,40.59,3.33
55.0000,4.8658,1.4734,1.4705,40.54,3.33
55.0050,4.8659,1.4733,1.4705,40.54,3.33
55.0100,4.8661,1.4733,1.4705,40.54,3.33
55.0150,4.8662,1.4732,1.4705,40.54,3.33
55.0200,4.8663,1.4732,1.4705,40.54,3.33
55.0250,4.8664,1.4731,1.4705,40.54,3.33
55.0300,4.8666,1.4730,1.4705,40.54,3.33
55.0350,4.8667,1.4730,1.4705,40.54,3.33
55.0400,4.8668,1.4729,1.4705,40.54,3.33
55.0450,4.8669,1.4728,1.4705,40.54,3.33
55.0500,4.8670,1.4727,1.4705,40.54,3.33
55.0550,4.8672,1.4726,1.4705,40.54,3.33
55.0600,4.8673,1.4725,1.4705,40.54,3.33
55.0650,4.8674,1.4724,1.4705,40.54,3.33
55.0700,4.8675,1.4722,1.4705,40.54,3.33
55.0750,4.8676,1.4721,1.4705,40.54,3.33
55.0800,4.8677,1.4720,1.4705,40.54,3.33
55.0850,4.8678,1.4718,1.4705,40.54,3.33
55.0900,4.8680,1.4717,1.4705,40.54,3.33
55.0950,4.8681,1.4716,1.4705,40.54,3.33
55.1000,4.8682,1.4716,1.4705,40.58,3.33
55.1050,4.8683,1.4717,1.4705,40.58,3.33
55.1100,4.8684,1.4718,1.4705,40.58,3.33
55.1150,4.8685,1.4719,1.4705,40.58,3.33
55.1200,4.8686,1.4719,1.4705,40.58,3.33
55.1250,4.8687,1.4720,1.4705,40.58,3.33
55.1300,4.8688,1.4720,1.4705,40.58,3.33
55.1350,4.8689,1.4721,1.4705,40.58,3.33
55.1400,4.8690,1.4721,1.4705,40.58,3.33
55.1450,4.8691,1.4721,1.4705,40.58,3.33
55.1500,4.8692,1.4722,1.4705,40.58,3.33
55.1550,4.8693,1.4722,1.4705,40.58,3.33
55.1600,4.8694,1.4722,1.4705,40.58,3.33
55.1650,4.8695,1.4722,1.4705,40.58,3.33
55.1700,4.8696,1.4722,1.4705,40.58,3.33
55.1750,4.8697,1.4722,1.4705,40.58,3.33
55.1800,4.8698,1.4722,1.4705,40.58,3.33
55.1850,4.8699,1.4722,1.4705,40.58,3.33
55.1900,4.8700,1.4722,1.4705,40.58,3.33
55.1950,4.8702,1.4722,1.4705,40.58,3.33
55.2000,4.8703,1.4722,1.4705,40.59,3.33
55.2050,4.8704,1.4723,1.4705,40.59,3.33
55.2100,4.8705,1.4723,1.4705,40.59,3.33
55.2150,4.8706,1.4723,1.4705,40.59,3.33
55.2200,4.8707,1.4723,1.4705,40.59,3.33
55.2250,4.8708,1.4724,1.4705,40.59,3.33
55.2300,4.8709,1.4724,1.4705,40.59,3.33
55.2350,4.8710,1.4724,1.4705,40.59,3.33
55.2400,4.8711,1.4724,1.4705,40.59,3.33
55.2450,4.8712,1.4724,1.4705,40.59,3.33
55.2500,4.8713,1.4723,1.4705,40.59,3.33
55.2550,4.8714,1.4723,1.4705,40.59,3.33
55.2600,4.8715,1.4723,1.4705,40.59,3.33
55.2650,4.8716,1.4723,1.4705,40.59,3.33
55.2700,4.8717,1.4722,1.4705,40.59,3.33
55.2750,4.8718,1.4722,1.4705,40.59,3.33
55.2800,4.8719,1.4722,1.4705,40.59,3.33
55.2850,4.8720,1.4721,1.4705,40.59,3.33
55.2900,4.8721,1.4721,1.4705,40.59,3.33
55.2950,4.8722,1.4720,1.4705,40.59,3.33
55.3000,4.8723,1.4721,1.4705,40.61,3.33
55.3050,4.8724,1.4721,1.4705,40.61,3.33
55.3100,4.8725,1.4721,1.4705,40.61,3.33
55.3150,4.8725,1.4722,1.4705,40.61,3.33
55.3200,4.8726,1.4722,1.4705,40.61,3.33
55.3250,4.8727,1.4722,1.4705,40.61,3.33
55.3300,4.8728,1.4723,1.4705,40.61,3.33
55.3350,4.8729,1.4723,1.4705,40.61,3.33
55.3400,4.8730,1.4723,1.4705,40.61,3.33
55.3450,4.8731,1.4723,1.4705,40.61,3.33
55.3500,4.8732,1.4723,1.4705,40.61,3.33
55.3550,4.8733,1.4723,1.4705,40.61,3.33
55.3600,4.8734,1.4723,1.4705,40.61,3.33
55.3650,4.8735,1.4723,1.4705,40.61,3.33
55.3700,4.8736,1.4722,1.4705,40.61,3.33
55.3750,4.8737,1.4722,1.4705,40.61,3.33
55.3800,4.8738,1.4722,1.4705,40.61,3.33
55.3850,4.8739,1.4722,1.4705,40.61,3.33
55.3900,4.8740,1.4721,1.4705,40.61,3.33
55.3950,4.8740,1.4721,1.4705,40.61,3.33
55.4000,4.8741,1.4721,1.4705,40.62,3.33
55.4050,4.8742,1.4722,1.4705,40.62,3.33
55.4100,4.8743,1.4722,1.4705,40.62,3.33
55.4150,4.8744,1.4722,1.4705,40.62,3.33
55.4200,4.8745,1.4723,1.4705,40.62,3.33
55.4250,4.8746,1.4723,1.4705,40.62,3.33
55.4300,4.8747,1.4723,1.4705,40.62,3.33
55.4350,4.8748,1.4723,1.4705,40.62,3.33
55.4400,4.8749,1.4723,1.4705,40.62,3.33
55.4450,4.8749,1.4723,1.4705,40.62,3.33
55.4500,4.8750,1.4723,1.4705,40.62,3.33
55.4550,4.8751,1.4723,1.4705,40.62,3.33
55.4600,4.8752,1.4723,1.4705,40.62,3.33
55.4650,4.8753,1.4723,1.4705,40.62,3.33
55.4700,4.8754,1.4722,1.4705,40.62,3.33
55.4750,4.8755,1.4722,1.4705,40.62,3.33
55.4800,4.8756,1.4722,1.4705,40.62,3.33
55.4850,4.8756,1.4722,1.4705,40.62,3.33
55.4900,4.8757,1.4721,1.4705,40.62,3.33
55.4950,4.8758,1.4721,1.4705,40.62,3.33
55.5000,4.8759,1.4721,1.4705,40.64,3.33
55.5050,4.8760,1.4722,1.4705,40.64,3.33
55.5100,4.8761,1.4722,1.4705,40.64,3.33
55.5150,4.8761,1.4722,1.4705,40.64,3.33
55.5200,4.8762,1.4722,1.4705,40.64,3.33
55.5250,4.8763,1.4723,1.4705,40.64,3.33
